timestamp,ax,ay,az,gx,gy,gz
0.65,0.0033947407590116693,0.026053795838453728,9.8,0.005057667336683359,-0.009296403861364684,-0.005207414182984709
0.66,0.06587758441908273,0.09565207474017973,9.8,-0.010681912258470316,-0.0083267513058884,-0.011787020792857457
0.67,0.14924562567157754,-0.0846091167639719,9.8,-0.019484235109258487,-0.020004040520695217,0.010822185579126288
0.68,0.030999100165761403,-0.11190076388821212,9.8,0.011563481178070994,0.010222304833205019,-0.00851220659973175
0.6900000000000001,0.09420972211921738,0.04228945117910119,9.8,-8.161053836850954e-05,0.007328698261059774,-0.007920710111416653
0.7000000000000001,0.010637528419042884,-0.04771628370607303,9.8,0.00959418828828324,0.008185017653033614,0.0014905791764337258
0.71,-0.11235094158612172,0.13665916175995432,9.8,0.0030954238266747785,0.005743986314231483,0.007010659399890859
0.72,-0.04071300528053106,0.04610049638283016,9.8,0.022415249033412975,-0.013614991773053173,-0.0017706919483356346
0.73,-0.04290901221592009,0.004316858045576035,9.8,-0.000845408731282548,-0.007076061623096018,0.010799344724985574
0.74,0.08882932119605684,-0.02026342142270286,9.8,-0.000892828519139305,-0.019266068253366374,-0.01446362802964001
0.75,-0.19056894355016327,0.09001076818986223,9.8,0.018719864965189573,0.007003465834429103,-0.0016841636119672846
0.76,-0.003690305801899318,0.04684026235217649,9.8,0.01574310579798622,0.009609505644149996,0.02151959728090219
0.77,-0.015835797456525698,-0.024033876211823554,9.8,0.008671349963371197,-0.009276447189185771,0.01626636290966689
0.78,0.031363271874751075,0.16191021350942802,9.8,-0.0014371115524606183,-0.007119014806024587,-0.0034484841897002927
0.79,-0.11898298901806753,0.11554439028905546,9.8,-0.0010931492405748828,-0.01365432118472682,-0.011922499657008435
0.8,-0.17790538397442815,0.062131601142931286,9.8,0.0015222578050808175,-0.015554032199925611,-0.006588114889732592
0.81,0.00530815685585747,0.08135234675336245,9.8,0.01534812464356986,-0.003180164556897702,-0.00024641492625493015
0.8200000000000001,-0.1360347863273976,0.22145289046337877,9.8,0.005822367126110688,-0.00110210517408964,-0.00027686884120801106
0.8300000000000001,0.06115260408518214,-0.15791812116712228,9.8,-0.0025607683248548584,0.009613282610433368,-0.02031217079591959
0.84,0.013906341566768364,-0.005848831884914281,9.8,-0.008534209713999673,0.0010985409529453796,-0.011470781615742729
0.85,0.08544483518613864,-0.006756818236017946,9.8,-0.0013983239430253717,-0.010482895848818514,-0.00032005373964570606
0.86,0.10973161088501836,-0.08049490489642894,9.8,-0.014512065467754232,0.004764941475627603,-0.003911359360496204
0.87,0.13414495777662463,0.12294792934136133,9.8,-0.0015891676018439625,0.01591425035702461,0.0054898099647390395
0.88,0.08024822706690833,-0.07531275757144917,9.8,-0.007376206672047461,0.0007039951110598377,-0.005723436657286703
0.89,-0.1710446144004286,0.012020603701256844,9.8,0.002287893301610059,0.004399426868008411,0.01255369458354534
0.9,-0.024439816356856745,0.09327483918251826,9.8,-8.744318546707503e-05,0.004587226008237,-0.005629770137170407
0.91,-0.005993358073045269,0.13754179339033729,9.8,0.003851214557926698,-0.0010203997416956176,-0.008998253939369216
0.92,-0.03396890911142173,-0.09592754109424297,9.8,0.0005552660569792911,-0.01610296847215656,0.01348719086428947
0.93,-0.07714158154342034,0.05825808685010723,9.8,0.0024244179113532293,0.005150045289085476,0.005395304593331327
0.9400000000000001,0.040356099913851994,0.07352250805358954,9.8,0.0014909684060255388,-0.007591821154464787,-0.0007207212741202851
0.9500000000000001,-0.1614574806766961,0.033932459384936636,9.8,0.0056386677859235415,0.007147515142401136,-0.018935169662569928
0.96,0.18555575511934255,-0.05846498927572862,9.8,-0.0044290276155266916,-0.004559136311288499,0.002142539829475567
0.97,0.18206010542043308,-0.028172206130078294,9.8,0.0046300601124517025,0.0018134393146909912,-0.008238726103756687
0.98,-0.11348276894331044,-0.06663801729615751,9.8,-0.0003128975434707983,-0.004593600968330194,0.007991656157294505
0.99,-0.14644242168765217,0.02525442889949861,9.8,-0.005132312320761679,-0.0020564491708819185,0.002350950945009506
1.0,-0.08008404665289509,0.0370960365184485,9.8,0.006988348642049402,-0.023117033651691793,-0.0040576251203049245
1.01,0.0925773956151972,-0.09056674313349924,9.8,0.0008997779824733978,0.002778703171429469,0.0004117364314069536
1.02,-0.10998829398600984,0.03970162367929522,9.8,-0.006501693006261929,-0.01636525415241739,-0.002183106310436205
1.03,-0.029914961120270384,0.12663862839855386,9.8,-0.0029593547781897817,0.001289681703853048,0.005807476114570624
1.04,0.07197404043459198,-0.05067025686435368,9.8,0.011672783225008115,0.009257143993507386,-0.006140942999733529
1.05,0.05889607706985159,0.12832825541925458,9.8,-0.005555111146517414,0.009675296525027723,-0.0070835080412032375
1.06,0.1651011927437092,-0.06355851880940691,9.8,-0.006986946400501333,-0.004235102279349776,0.002907778301077735
1.07,-0.026846759721734243,0.07567791867984953,9.8,-0.014159981303173886,0.003266770106402533,0.0022946246225704113
1.08,-0.030216648798140417,-0.15418380616605726,9.8,0.006357080632353118,0.0064105259636421785,0.007597733263132113
1.09,-0.11442785654625609,-0.10042762654630184,9.8,-0.0033145250854226013,0.0009454805484475047,0.019602228182733075
1.1,0.10246397422903286,-0.061251683524572255,9.8,-0.02094963850779192,0.011749342032017981,0.011912853523179981
1.11,0.10060951138182635,0.10562435133087245,9.8,0.015897060353358385,-0.0026394938443214124,-0.008683421348553945
1.12,0.12076680973959011,-0.1929941230958973,9.8,-0.01091715124509132,0.0032448975867975143,-0.005246941181792644
1.1300000000000001,0.197783890880543,-0.29874819875265707,9.8,-0.010997603857552298,-0.015638822540941847,-0.00014387931975704094
1.1400000000000001,-0.028015612685134996,0.049015488045904,9.8,-0.01106994808130254,0.001766980364690417,-0.01454221583681464
1.1500000000000001,0.13395720173807368,-0.07229144611231848,9.8,-0.008507253903197861,0.0038554905691772713,0.002583250171406
1.16,-0.12483006687745722,0.05553748927285462,9.8,0.015430579147022462,0.00856539378905524,0.005511558980252592
1.17,0.022385785526382335,0.04276882614746307,9.8,0.0006645609320504583,-0.008543365929661498,-0.011037886261523114
1.18,-0.010106536114994027,0.11519907538500043,9.8,-0.013942414691600121,0.004542939489884266,-0.010547055399776692
1.19,0.036249878139708286,-0.015240998849470475,9.8,-0.0007439244407310489,-0.00469804103853233,-0.012439485930680212
1.2,-0.1384140162394043,-0.0005186753727559326,9.8,-0.012137910322131665,0.013423712897762,-0.004196996497588641
1.21,0.08068707529689301,-0.08612988651582486,9.8,0.01491160116660449,-0.014866362316769893,0.002384364997943814
1.22,0.09476397671992574,0.001820149111964517,9.8,0.0009949037319237411,0.011930256665869741,-0.005387587228694467
1.23,-0.05096599690795435,0.19332223715930263,9.8,-0.002389236242193542,-0.01973951031168656,-0.00477786709869827
1.24,-0.11654709529027374,-0.14047791579395952,9.8,-0.00483028263811922,-0.0013282705117131383,-0.0069348554922490395
1.25,0.11977282190689911,0.0029890127009463254,9.8,-0.014338860329252863,0.01307610586087126,-0.01792773531270875
1.26,0.15769029149539704,-0.00789942051372132,9.8,-0.0032537830856212567,-0.005670213308881772,-0.02644051289978468
1.27,0.1602155215028794,0.13232974452759327,9.8,-0.007607473172061534,0.004050681291583041,-0.00030067877621454156
1.28,-0.08723560676508503,0.03227437098337192,9.8,-0.008787011331064482,-0.002679461582365965,-0.0147379562799169
1.29,0.07018803026653443,-0.30156742694161226,9.8,0.0037998322678329814,0.012487918752636953,-0.002226097403728085
1.3,0.10305030455889966,-0.07826129000168884,9.8,-0.012324818690507649,0.005553269520951341,-0.012712387866045866
1.31,0.0966039213276343,0.07911171897731643,9.8,0.00772272452291664,-0.0214474881373833,-0.011326057930079793
1.32,0.057886993612146526,-0.07554198301715925,9.8,0.0028479607631099442,-0.008240745052407204,0.012105350246262733
1.33,-0.14284684619304822,0.03121496868103761,9.8,0.008890872825059465,-0.010446305267410288,-0.00969950801730476
1.34,-0.16090500348347314,-0.0826032598034744,9.8,-0.006622871338280001,0.004394749187942465,-3.4228455753761084e-05
1.35,0.04067025787557301,-0.09286092290458399,9.8,0.007439106410345345,0.0037622094558892706,-0.0024204567886953235
1.36,0.00968293270725217,0.12081917320946389,9.8,-0.0009473697325078706,0.0029513285386865346,-0.015762266635398637
1.37,-0.13625319551383,0.00958870311942569,9.8,-0.0025349694705396266,0.0046815179422022195,-0.004184257121100583
1.3800000000000001,-0.005618361208819339,0.033833154937121704,9.8,0.0024456214310547937,0.0004928467466430238,-0.02215379555611734
1.3900000000000001,-0.02823038788368626,0.04584075974415167,9.8,-0.004600499744884647,-0.004890054613614289,-0.004521489770993365
1.4000000000000001,-0.02956398269382879,-0.08972312692958907,9.8,-0.00658991475591255,0.01452446214370217,-0.008289118478208011
1.41,0.09861437569852699,0.08313302341978879,9.8,-0.0020494225943521903,-0.003910888475756333,0.018764943906890916
1.42,0.03535075890477653,0.09129477346053627,9.8,0.004297264744226552,0.008750163414782635,0.004871042500489794
1.43,0.007282770919556595,0.07574946836507382,9.8,-0.025423298480465078,0.015345538000461277,0.008479057858546106
1.44,-0.056790760890022274,-0.030058664445912937,9.8,-0.002608965986964081,-0.010652941976023608,0.0026760783439334474
1.45,-0.13536176110633158,-0.031859187052249945,9.8,0.002514113440691214,-0.002021880535309734,0.005978886017619474
1.46,0.14640328047366796,-0.00746459133188785,9.8,-0.006776687491750607,0.0013458961127694256,0.007451417668122879
1.47,-0.13934770417551642,-0.029266400731707738,9.8,0.010635573198047215,-0.014858475246011398,-0.012444803088151291
1.48,0.12043762733812409,-0.2200579061221161,9.8,-0.003309182691640045,-0.01732562894621981,0.0036225681944532847
1.49,-0.008874542238726212,0.19857843299788436,9.8,-0.01518217540019075,-0.013001687243332503,0.00585900785934053
1.5,0.005060385868076741,0.148381877209761,9.8,-0.008923780805328425,-0.01925167584808657,0.0013068725664755617
1.51,0.054607665569681024,-0.030365251266971156,9.8,0.02212078983301922,-0.0025437361495836024,0.0025322774811524975
1.52,-0.010033177382521428,-0.03190242013996326,9.8,0.01853310994069503,-0.0034277484569137187,0.007601280015289954
1.53,-0.004819472819383181,-0.007807110105726947,9.8,-0.00013829602018160627,0.008311854969581645,-0.013693823557240444
1.54,0.08452598948083463,-0.004837862349712653,9.8,0.004644484488216607,0.013772832277515442,-0.013165547292788786
1.55,-0.08140761565533172,-0.003078072592747297,9.8,0.002760952647340964,-0.004770707742746303,-0.0011941404007311369
1.56,0.02276510761778513,-0.060967381343197846,9.8,0.007429565056413274,-0.0161080524583276,-0.007567644101475963
1.57,-0.10135978271875584,0.05527292856803857,9.8,0.008002151879313607,0.015235024318604167,-0.00373955089543756
1.58,0.15023784366575954,0.027224498942091335,9.8,-0.000777155380268884,-0.016575388957966945,0.009321122913823601
1.59,0.07149647155457176,0.0628174544870908,9.8,0.009521156333806504,-0.01881174539949131,-0.0024275235711921166
1.6,0.12340281326307248,0.053718498030987084,9.8,-0.004725045503203388,-0.007779008401444403,-0.008379572562799989
1.61,-0.1696010742756758,0.1211641372630127,9.8,0.014700150251996447,-0.0028675546156620942,0.00813566348390407
1.62,0.06278400083807208,-0.058846386826072516,9.8,0.009480400379411415,-0.004756554253836892,-0.012811995203808654
1.6300000000000001,-0.0386672488302936,-0.10981141227054823,9.8,0.00958699446843921,-0.009746766465287712,-0.0019012729712856522
1.6400000000000001,0.01695509753478806,0.10122277260904473,9.8,-0.006359601610728709,-0.0008745732001827816,0.004065154083074385
1.6500000000000001,-0.17241543148600874,-0.10045446312047984,9.8,0.00040173989223179693,0.0038440722068700433,0.003836337160905358
1.6600000000000001,-0.09084531578757751,0.2352164021298771,9.8,0.0018600756575914532,-0.0007443038760345941,0.014572599528208717
1.67,0.010589851064529253,0.0728214838303345,9.8,0.011450333616501366,0.0027496573076239927,0.017127406790065875
1.68,0.031873859512526685,0.11803090359486289,9.8,-0.0033776019792814095,0.00019665021947268412,0.005950344542859955
1.69,0.03947570822442074,-0.10355417010375637,9.8,0.0003284491982040742,0.0068581039859078275,0.0005336910024610967
1.7,-0.13149490870320968,0.0983552143471344,9.8,0.009623316441070721,0.001816997351995798,0.013535823965010203
1.71,0.20833461364195355,0.041448398476418555,9.8,-0.0025349674561951645,-0.011616825410494674,0.00872237839516814
1.72,-0.03704130488044189,-0.06873376168763377,9.8,0.004959841296244854,0.025169489869190403,0.021636038249129425
1.73,0.19999760241471629,-0.026983236556525233,9.8,-0.013263421381840402,-0.014752114658389505,-0.014361237237850084
1.74,-0.06695668809630077,-0.14729511898774747,9.8,-0.010984978584819697,0.003965246988503569,0.004282601880418129
1.75,-0.01194197111704244,-0.22859656291383437,9.8,0.000999746730343087,0.008344729174049973,-0.015909489686282682
1.76,-0.02509214106730774,0.014350185945789039,9.8,0.0030350319186612054,-0.004765258142054905,-0.008677043866473243
1.77,0.07125732157952763,0.04901338138954592,9.8,-0.0011235697856092819,-0.007405872361272173,-0.0015337415122456727
1.78,0.0501311799447726,0.07770447669702185,9.8,-0.0071793001574918,0.0069007284960915655,0.0035137386739854
1.79,0.09270649275433371,0.029919176245065654,9.8,-0.008312603919361469,-0.0050053064564919295,0.004372985748184742
1.8,-0.11255138689747311,0.15754786957770087,9.8,-0.009456425524571413,0.005806723092530151,0.0030273555813811297
1.81,-0.034739347256321405,-0.07132192332299032,9.8,0.017875368932743507,-0.007958803785768822,-0.00117688972714669
1.82,-0.06339811574612808,0.018567172553680806,9.8,-0.008151763790965928,0.00572778138457048,0.011298069470392587
1.83,0.1215311430358656,-0.0792018445190319,9.8,-0.008046188173061995,-0.025119683833184844,0.006959056303513753
1.84,0.012925971220117927,-0.04578315235363151,9.8,-0.0030137125335937365,-0.004132766956450994,-0.010290248645310935
1.85,0.008381653256777795,-0.08863032524887646,9.8,-0.0013037070242844923,-0.003018005990018563,-0.013212142356106283
1.86,0.07954739322531533,0.2767893950829884,9.8,-0.010885029105011781,-0.012478115686298457,-0.006043844217253453
1.87,-0.00411019904235173,0.15377365259653564,9.8,-0.012298703954998358,0.004530748899056801,-0.007143780774742751
1.8800000000000001,0.013851416438627768,-0.04131943952562691,9.8,0.0029184794671446848,-0.005187978719459665,-0.012099462072496464
1.8900000000000001,0.03396843882380475,0.10015959028089341,9.8,0.01260886970543044,-0.011997395584379032,-0.012634042638587235
1.9000000000000001,0.12384544428184817,-0.0198961603556635,9.8,0.006861702614791852,-0.01060595047125651,-0.006416868974070642
1.9100000000000001,-0.1015219271586224,-0.08205845019261206,9.8,-0.009526087807538339,0.01271126778315127,-0.0029354884604471648
1.92,0.1191618329652604,-0.02004449572856727,9.8,0.009550216505210811,0.008968732976636303,0.0005955265516334617
1.93,0.03490770953571385,-0.01974342161470967,9.8,8.17667767500405e-05,0.002305737409151708,-0.013436966677021878
1.94,-0.21402549972045581,-0.11106380414933557,9.8,0.009875117090034302,0.000533014477763838,-0.0028096647652122125
1.95,-0.07446999835256396,0.12266737449234522,9.8,0.00918120502680933,-0.010857673591795935,0.018824680637635392
1.96,0.08764064250783764,0.024538762243007564,9.8,0.007632715333473509,0.006137954809650727,-0.011373354702703812
1.97,-0.09621185500736905,-0.23618305241618273,9.8,0.0052972352537129785,0.011358457635163412,-0.014256864600231563
1.98,0.15790467867580346,0.003984626511373133,9.8,0.008303097231132235,-0.00513529834531732,0.005537800426921471
1.99,-0.049984194961453086,0.014198689901353912,9.8,0.0015956102165317983,-0.0010093234994983445,0.01941466639738848
2.0,-0.07240185394473415,-0.08120760051248976,9.8,-0.001349772582433957,-0.00798699345700331,0.004353964440645085
2.0100000000000002,0.09773684135973841,0.2413548321995899,9.8,-0.008065274122564888,0.007499744840930093,0.013358187778582827
2.02,0.050200172821496504,0.0113506548626962,9.8,0.007131643889233349,0.010091787563803505,0.016042117393244414
2.0300000000000002,-0.12100900789472545,-0.23523280894770002,9.8,0.012792560088077776,-0.0047646744403795115,-0.004693035157961988
2.04,-0.0970371713828537,0.01461632152914268,9.8,0.0009639578006313354,0.006238968655843944,0.006847908322657772
2.05,-0.02807650236905559,-0.007966255342522306,9.8,-0.006426741078708033,-0.011096152864613316,0.006697191150900147
2.06,0.09909550500322514,0.10691888930250706,9.8,0.0029591466819836715,-0.01211212667971246,0.012273639335060562
2.07,-0.00936607205072605,-0.051705785850791414,9.8,-0.0044406638103100015,-0.0004463521770007843,0.022759714327983148
2.08,-0.06236669025248858,-0.009309537010774142,9.8,-0.011311584844647376,0.007034464224977896,0.016330930469879868
2.09,0.0010702525445261818,0.0026815529029189868,9.8,-0.013470411463445485,-0.0086063037340084,0.006535207152408391
2.1,0.007629169857482267,0.06321277710974023,9.8,-0.0038361836468266525,0.015262616656488592,0.0020179103654195747
2.11,-0.06895463339491582,0.0497349516392515,9.8,-0.006278170120310125,0.016385544445976803,0.02285570165303044
2.12,0.09791984311692781,-0.017131791954148178,9.8,0.0070985381973016634,-0.005841564003569895,-0.002105021293493358
2.13,0.10726824324605642,-0.04353909467034885,9.8,0.02998605686793473,-0.006839551230878978,0.009432141609320786
2.14,0.028313056586775732,0.14067295107418623,9.8,0.009669892613802744,-0.0005141566898505142,0.007124031882517388
2.15,0.04788363476669204,-0.0033798675881245746,9.8,0.0031698987447363798,-0.0020009595445872512,-0.008359331390184018
2.16,-0.04180552395257843,0.19240629913883872,9.8,0.010716203712146424,-0.0033537001179010225,-0.003201020048787032
2.17,0.019799257895964394,-0.0009331203682605383,9.8,-0.012438988160898046,0.007755380929013537,0.006810821495088207
2.18,0.12029020434630211,-0.12025517767465627,9.8,-0.00307669958944395,0.017103145149715997,-0.005386269946231933
2.19,0.04613416570839175,-0.014136256016324542,9.8,0.00625598629427125,-0.002379271277715194,-0.0025629094724456958
2.2,-0.053928004045697364,-0.12484056084696234,9.8,0.001301298084790396,-0.014904155004559175,-0.009612720019883135
2.21,-0.1556023609352832,-0.05620597767281047,9.8,-0.008388154842107235,0.0017716230529631113,0.006193608481246685
2.22,-0.11454862844685994,0.005759623634336811,9.8,0.008942182514293961,-0.0051285032934927045,0.010013057272385686
2.23,-0.11909438368752673,-0.08681701786694426,9.8,0.001797064254574053,0.0019300845972857628,0.017095092571636637
2.24,-0.010919430382192619,-0.1560788402630053,9.8,-0.002523568735168129,0.015943320179552318,-0.0106764469307928
2.25,0.05902992118043811,-0.12904778466919575,9.8,-0.01484751835685158,0.006300707276410673,0.003922405581575075
2.2600000000000002,-0.00677022403666574,-0.07844497039944798,9.8,0.009277335154618198,-0.013880648883431768,0.0029945182068473876
2.27,0.09348617333543213,0.07099498612236665,9.8,-0.011236291527575073,0.0006839272853740574,-0.004884853014478429
2.2800000000000002,-0.021028744276237875,-0.20642931161831904,9.8,0.008570509474637415,-0.003232708550071816,0.0035693905988278
2.29,-0.22918097252077896,-0.007250041829996771,9.8,-0.013822589418662951,0.0006774073904537296,-0.007591726119534521
2.3000000000000003,0.10514738858933133,0.055692309754334014,9.8,0.0016005587810022468,0.0021627977951516027,0.004876158537844887
2.31,0.14860891040302956,0.11050641276812463,9.8,-0.0013254941945431678,0.004884732251428239,-0.016716652991840192
2.32,-0.18730454869070734,-0.04252727963737096,9.8,0.013584671441210974,-0.006916608654353987,-0.009097817793470265
2.33,-0.10530204699863532,0.03538519130096706,9.8,0.014693236192895791,-0.004708964679145665,0.01605549348751379
2.34,-0.10870134538133867,-0.14324667654530454,9.8,0.0013224225377308646,0.010050333809588774,-0.0029960969529126643
2.35,-0.056825799681504655,-0.030858019078751554,9.8,0.010750505792056098,0.013166293967296168,-0.004952839941230361
2.36,-0.15754961152039657,0.010803959754202735,9.8,-0.012897126291366643,-0.012764643253708768,0.003834281169744112
2.37,0.002476926248150515,-0.12446710249608423,9.8,0.0007514636319457856,0.0051027767770460706,0.005783835053857155
2.38,-0.002762608000052201,0.22491856683146674,9.8,0.009140012387700167,-0.0001661228223073063,0.01767564037035156
2.39,-0.1739667548934555,0.07289045272168392,9.8,-0.0035597947407029727,-0.004455644374510363,0.0004415291361383608
2.4,0.10859241075175881,-0.049097807238723506,9.8,-0.008817740419105007,-0.0043221014065069315,-0.019788061987104307
2.41,-0.051270413893826916,0.09416132331759831,9.8,-0.003928818904576414,0.012253400134618748,-0.0015011699956167526
2.42,0.02200034432704225,-0.04499624969377463,9.8,0.005247071868185007,0.0001686683189707793,-0.00019697080487581834
2.43,0.11678251001100058,-0.0413120629821028,9.8,0.005028784279843898,0.008050680140834711,-0.002423318630701069
2.44,-0.030693153360201227,-0.21651887597127517,9.8,-0.010300776265893442,0.007018806863662722,-0.001655688632061397
